id,candidate_id,candidate_number,full_name_ar,full_name_en,governorate,electoral_district,party_affiliation,coalition,gender,incumbent,photo_url,biography,email,phone,election_year,data_source,created_at,updated_at,is_active
,2025_6317_نينوى,6317,المرشح العراقي 6317,Iraqi Candidate 6317,نينوى,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6318_دهوك,6318,المرشح العراقي 6318,Iraqi Candidate 6318,دهوك,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6319_البصرة,6319,المرشح العراقي 6319,Iraqi Candidate 6319,البصرة,,النصر,,ذكر,,,,,,2025,,,,
,2025_6320_كربلاء,6320,المرشح العراقي 6320,Iraqi Candidate 6320,كربلاء,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6321_ميسان,6321,المرشح العراقي 6321,Iraqi Candidate 6321,ميسان,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6322_بغداد,6322,المرشح العراقي 6322,Iraqi Candidate 6322,بغداد,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_6323_بابل,6323,المرشح العراقي 6323,Iraqi Candidate 6323,بابل,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_6324_كركوك,6324,المرشح العراقي 6324,Iraqi Candidate 6324,كركوك,,تقدم,,أنثى,,,,,,2025,,,,
,2025_6325_بابل,6325,المرشح العراقي 6325,Iraqi Candidate 6325,بابل,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6326_صلاح الدين,6326,المرشح العراقي 6326,Iraqi Candidate 6326,صلاح الدين,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6327_كركوك,6327,المرشح العراقي 6327,Iraqi Candidate 6327,كركوك,,النصر,,أنثى,,,,,,2025,,,,
,2025_6328_الحلة,6328,المرشح العراقي 6328,Iraqi Candidate 6328,الحلة,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6329_القادسية,6329,المرشح العراقي 6329,Iraqi Candidate 6329,القادسية,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6330_الحلة,6330,المرشح العراقي 6330,Iraqi Candidate 6330,الحلة,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_6331_أربيل,6331,المرشح العراقي 6331,Iraqi Candidate 6331,أربيل,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6332_ميسان,6332,المرشح العراقي 6332,Iraqi Candidate 6332,ميسان,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6333_السليمانية,6333,المرشح العراقي 6333,Iraqi Candidate 6333,السليمانية,,سائرون,,أنثى,,,,,,2025,,,,
,2025_6334_بغداد,6334,المرشح العراقي 6334,Iraqi Candidate 6334,بغداد,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6335_صلاح الدين,6335,المرشح العراقي 6335,Iraqi Candidate 6335,صلاح الدين,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6336_ديالى,6336,المرشح العراقي 6336,Iraqi Candidate 6336,ديالى,,النصر,,ذكر,,,,,,2025,,,,
,2025_6337_الأنبار,6337,المرشح العراقي 6337,Iraqi Candidate 6337,الأنبار,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6338_بابل,6338,المرشح العراقي 6338,Iraqi Candidate 6338,بابل,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6339_نينوى,6339,المرشح العراقي 6339,Iraqi Candidate 6339,نينوى,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_6340_نينوى,6340,المرشح العراقي 6340,Iraqi Candidate 6340,نينوى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6341_الأنبار,6341,المرشح العراقي 6341,Iraqi Candidate 6341,الأنبار,,الفتح,,ذكر,,,,,,2025,,,,
,2025_6342_القادسية,6342,المرشح العراقي 6342,Iraqi Candidate 6342,القادسية,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_6343_كربلاء,6343,المرشح العراقي 6343,Iraqi Candidate 6343,كربلاء,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_6344_المثنى,6344,المرشح العراقي 6344,Iraqi Candidate 6344,المثنى,,سائرون,,أنثى,,,,,,2025,,,,
,2025_6345_كربلاء,6345,المرشح العراقي 6345,Iraqi Candidate 6345,كربلاء,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_6346_واسط,6346,المرشح العراقي 6346,Iraqi Candidate 6346,واسط,,سائرون,,أنثى,,,,,,2025,,,,
,2025_6347_المثنى,6347,المرشح العراقي 6347,Iraqi Candidate 6347,المثنى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6348_ذي قار,6348,المرشح العراقي 6348,Iraqi Candidate 6348,ذي قار,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6349_كركوك,6349,المرشح العراقي 6349,Iraqi Candidate 6349,كركوك,,العزم,,أنثى,,,,,,2025,,,,
,2025_6350_كركوك,6350,المرشح العراقي 6350,Iraqi Candidate 6350,كركوك,,العزم,,ذكر,,,,,,2025,,,,
,2025_6351_واسط,6351,المرشح العراقي 6351,Iraqi Candidate 6351,واسط,,النصر,,أنثى,,,,,,2025,,,,
,2025_6352_الأنبار,6352,المرشح العراقي 6352,Iraqi Candidate 6352,الأنبار,,النصر,,ذكر,,,,,,2025,,,,
,2025_6353_السليمانية,6353,المرشح العراقي 6353,Iraqi Candidate 6353,السليمانية,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_6354_ذي قار,6354,المرشح العراقي 6354,Iraqi Candidate 6354,ذي قار,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_6355_بابل,6355,المرشح العراقي 6355,Iraqi Candidate 6355,بابل,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_6356_بابل,6356,المرشح العراقي 6356,Iraqi Candidate 6356,بابل,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_6357_المثنى,6357,المرشح العراقي 6357,Iraqi Candidate 6357,المثنى,,النصر,,ذكر,,,,,,2025,,,,
,2025_6358_صلاح الدين,6358,المرشح العراقي 6358,Iraqi Candidate 6358,صلاح الدين,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6359_السليمانية,6359,المرشح العراقي 6359,Iraqi Candidate 6359,السليمانية,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6360_الأنبار,6360,المرشح العراقي 6360,Iraqi Candidate 6360,الأنبار,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6361_أربيل,6361,المرشح العراقي 6361,Iraqi Candidate 6361,أربيل,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6362_واسط,6362,المرشح العراقي 6362,Iraqi Candidate 6362,واسط,,حركة امتداد,,ذكر,,,,,,2025,,,,
,2025_6363_الأنبار,6363,المرشح العراقي 6363,Iraqi Candidate 6363,الأنبار,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6364_القادسية,6364,المرشح العراقي 6364,Iraqi Candidate 6364,القادسية,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_6365_ميسان,6365,المرشح العراقي 6365,Iraqi Candidate 6365,ميسان,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6366_الأنبار,6366,المرشح العراقي 6366,Iraqi Candidate 6366,الأنبار,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6367_البصرة,6367,المرشح العراقي 6367,Iraqi Candidate 6367,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6368_الحلة,6368,المرشح العراقي 6368,Iraqi Candidate 6368,الحلة,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6369_القادسية,6369,المرشح العراقي 6369,Iraqi Candidate 6369,القادسية,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6370_بغداد,6370,المرشح العراقي 6370,Iraqi Candidate 6370,بغداد,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6371_الأنبار,6371,المرشح العراقي 6371,Iraqi Candidate 6371,الأنبار,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6372_بغداد,6372,المرشح العراقي 6372,Iraqi Candidate 6372,بغداد,,تقدم,,ذكر,,,,,,2025,,,,
,2025_6373_ذي قار,6373,المرشح العراقي 6373,Iraqi Candidate 6373,ذي قار,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_6374_البصرة,6374,المرشح العراقي 6374,Iraqi Candidate 6374,البصرة,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_6375_أربيل,6375,المرشح العراقي 6375,Iraqi Candidate 6375,أربيل,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_6376_كركوك,6376,المرشح العراقي 6376,Iraqi Candidate 6376,كركوك,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6377_ديالى,6377,المرشح العراقي 6377,Iraqi Candidate 6377,ديالى,,الفتح,,ذكر,,,,,,2025,,,,
,2025_6378_نجف,6378,المرشح العراقي 6378,Iraqi Candidate 6378,نجف,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_6379_كركوك,6379,المرشح العراقي 6379,Iraqi Candidate 6379,كركوك,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6380_ميسان,6380,المرشح العراقي 6380,Iraqi Candidate 6380,ميسان,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_6381_القادسية,6381,المرشح العراقي 6381,Iraqi Candidate 6381,القادسية,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_6382_واسط,6382,المرشح العراقي 6382,Iraqi Candidate 6382,واسط,,الحزب الشيوعي العراقي,,أنثى,,,,,,2025,,,,
,2025_6383_المثنى,6383,المرشح العراقي 6383,Iraqi Candidate 6383,المثنى,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_6384_كربلاء,6384,المرشح العراقي 6384,Iraqi Candidate 6384,كربلاء,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_6385_ميسان,6385,المرشح العراقي 6385,Iraqi Candidate 6385,ميسان,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_6386_دهوك,6386,المرشح العراقي 6386,Iraqi Candidate 6386,دهوك,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6387_البصرة,6387,المرشح العراقي 6387,Iraqi Candidate 6387,البصرة,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_6388_الحلة,6388,المرشح العراقي 6388,Iraqi Candidate 6388,الحلة,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_6389_ذي قار,6389,المرشح العراقي 6389,Iraqi Candidate 6389,ذي قار,,تحالف عزم,,أنثى,,,,,,2025,,,,
,2025_6390_كركوك,6390,المرشح العراقي 6390,Iraqi Candidate 6390,كركوك,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_6391_الأنبار,6391,المرشح العراقي 6391,Iraqi Candidate 6391,الأنبار,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6392_واسط,6392,المرشح العراقي 6392,Iraqi Candidate 6392,واسط,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6393_دهوك,6393,المرشح العراقي 6393,Iraqi Candidate 6393,دهوك,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6394_المثنى,6394,المرشح العراقي 6394,Iraqi Candidate 6394,المثنى,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6395_البصرة,6395,المرشح العراقي 6395,Iraqi Candidate 6395,البصرة,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6396_ديالى,6396,المرشح العراقي 6396,Iraqi Candidate 6396,ديالى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6397_الحلة,6397,المرشح العراقي 6397,Iraqi Candidate 6397,الحلة,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_6398_دهوك,6398,المرشح العراقي 6398,Iraqi Candidate 6398,دهوك,,تقدم,,أنثى,,,,,,2025,,,,
,2025_6399_نجف,6399,المرشح العراقي 6399,Iraqi Candidate 6399,نجف,,النصر,,أنثى,,,,,,2025,,,,
,2025_6400_واسط,6400,المرشح العراقي 6400,Iraqi Candidate 6400,واسط,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6401_بغداد,6401,المرشح العراقي 6401,Iraqi Candidate 6401,بغداد,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_6402_أربيل,6402,المرشح العراقي 6402,Iraqi Candidate 6402,أربيل,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6403_البصرة,6403,المرشح العراقي 6403,Iraqi Candidate 6403,البصرة,,النصر,,ذكر,,,,,,2025,,,,
,2025_6404_كربلاء,6404,المرشح العراقي 6404,Iraqi Candidate 6404,كربلاء,,العزم,,ذكر,,,,,,2025,,,,
,2025_6405_أربيل,6405,المرشح العراقي 6405,Iraqi Candidate 6405,أربيل,,العزم,,ذكر,,,,,,2025,,,,
,2025_6406_صلاح الدين,6406,المرشح العراقي 6406,Iraqi Candidate 6406,صلاح الدين,,الحكمة,,ذكر,,,,,,2025,,,,
,2025_6407_واسط,6407,المرشح العراقي 6407,Iraqi Candidate 6407,واسط,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6408_صلاح الدين,6408,المرشح العراقي 6408,Iraqi Candidate 6408,صلاح الدين,,النصر,,ذكر,,,,,,2025,,,,
,2025_6409_السليمانية,6409,المرشح العراقي 6409,Iraqi Candidate 6409,السليمانية,,دولة القانون,,أنثى,,,,,,2025,,,,
,2025_6410_ميسان,6410,المرشح العراقي 6410,Iraqi Candidate 6410,ميسان,,سائرون,,أنثى,,,,,,2025,,,,
,2025_6411_المثنى,6411,المرشح العراقي 6411,Iraqi Candidate 6411,المثنى,,الفتح,,أنثى,,,,,,2025,,,,
,2025_6412_الحلة,6412,المرشح العراقي 6412,Iraqi Candidate 6412,الحلة,,الحزب الديمقراطي الكردستاني,,ذكر,,,,,,2025,,,,
,2025_6413_بغداد,6413,المرشح العراقي 6413,Iraqi Candidate 6413,بغداد,,سائرون,,أنثى,,,,,,2025,,,,
,2025_6414_البصرة,6414,المرشح العراقي 6414,Iraqi Candidate 6414,البصرة,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6415_نجف,6415,المرشح العراقي 6415,Iraqi Candidate 6415,نجف,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6416_أربيل,6416,المرشح العراقي 6416,Iraqi Candidate 6416,أربيل,,دولة القانون,,ذكر,,,,,,2025,,,,
,2025_6417_نجف,6417,المرشح العراقي 6417,Iraqi Candidate 6417,نجف,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_6418_كركوك,6418,المرشح العراقي 6418,Iraqi Candidate 6418,كركوك,,الحزب الديمقراطي الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6419_البصرة,6419,المرشح العراقي 6419,Iraqi Candidate 6419,البصرة,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6420_بغداد,6420,المرشح العراقي 6420,Iraqi Candidate 6420,بغداد,,تقدم,,أنثى,,,,,,2025,,,,
,2025_6421_البصرة,6421,المرشح العراقي 6421,Iraqi Candidate 6421,البصرة,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6422_واسط,6422,المرشح العراقي 6422,Iraqi Candidate 6422,واسط,,الحكمة,,أنثى,,,,,,2025,,,,
,2025_6423_المثنى,6423,المرشح العراقي 6423,Iraqi Candidate 6423,المثنى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6424_بابل,6424,المرشح العراقي 6424,Iraqi Candidate 6424,بابل,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_6425_ذي قار,6425,المرشح العراقي 6425,Iraqi Candidate 6425,ذي قار,,العزم,,ذكر,,,,,,2025,,,,
,2025_6426_المثنى,6426,المرشح العراقي 6426,Iraqi Candidate 6426,المثنى,,الوطنية,,أنثى,,,,,,2025,,,,
,2025_6427_دهوك,6427,المرشح العراقي 6427,Iraqi Candidate 6427,دهوك,,الحزب الشيوعي العراقي,,ذكر,,,,,,2025,,,,
,2025_6428_ميسان,6428,المرشح العراقي 6428,Iraqi Candidate 6428,ميسان,,تقدم,,أنثى,,,,,,2025,,,,
,2025_6429_الأنبار,6429,المرشح العراقي 6429,Iraqi Candidate 6429,الأنبار,,العزم,,أنثى,,,,,,2025,,,,
,2025_6430_ذي قار,6430,المرشح العراقي 6430,Iraqi Candidate 6430,ذي قار,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6431_كربلاء,6431,المرشح العراقي 6431,Iraqi Candidate 6431,كربلاء,,النصر,,أنثى,,,,,,2025,,,,
,2025_6432_الأنبار,6432,المرشح العراقي 6432,Iraqi Candidate 6432,الأنبار,,العزم,,ذكر,,,,,,2025,,,,
,2025_6433_السليمانية,6433,المرشح العراقي 6433,Iraqi Candidate 6433,السليمانية,,سائرون,,ذكر,,,,,,2025,,,,
,2025_6434_المثنى,6434,المرشح العراقي 6434,Iraqi Candidate 6434,المثنى,,الاتحاد الوطني الكردستاني,,أنثى,,,,,,2025,,,,
,2025_6435_كربلاء,6435,المرشح العراقي 6435,Iraqi Candidate 6435,كربلاء,,تحالف السيادة,,ذكر,,,,,,2025,,,,
,2025_6436_ديالى,6436,المرشح العراقي 6436,Iraqi Candidate 6436,ديالى,,حركة امتداد,,أنثى,,,,,,2025,,,,
,2025_6437_ميسان,6437,المرشح العراقي 6437,Iraqi Candidate 6437,ميسان,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_6438_القادسية,6438,المرشح العراقي 6438,Iraqi Candidate 6438,القادسية,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_6439_البصرة,6439,المرشح العراقي 6439,Iraqi Candidate 6439,البصرة,,العزم,,أنثى,,,,,,2025,,,,
,2025_6440_بابل,6440,المرشح العراقي 6440,Iraqi Candidate 6440,بابل,,تحالف السيادة,,أنثى,,,,,,2025,,,,
,2025_6441_صلاح الدين,6441,المرشح العراقي 6441,Iraqi Candidate 6441,صلاح الدين,,تحالف عزم,,ذكر,,,,,,2025,,,,
,2025_6442_دهوك,6442,المرشح العراقي 6442,Iraqi Candidate 6442,دهوك,,الوطنية,,ذكر,,,,,,2025,,,,
,2025_6443_ديالى,6443,المرشح العراقي 6443,Iraqi Candidate 6443,ديالى,,تحالف عزم,,ذكر,,,,,,2025,,,,
